YEAR,MONTH_NAME,TOTAL_VOLUME,DETECTORSITE_NAME,LONGITUDE,LATITUDE,DETECTORSITE_SUBURB_NAME,DETECTORSITE_DIVISION_NAME
2023,August,385649.00000,5681/EB/RS,153.331048,-27.85309,Coomera,Division 3
2023,August,213471.00000,5507/NB/LS,153.289896,-27.816083,Pimpama,Division 1
2023,August,132666.00000,5507/EB/RS,153.289896,-27.816083,Pimpama,Division 1
2023,August,132666.00000,5507/EB/LS,153.289896,-27.816083,Pimpama,Division 1
2023,August,106230.00000,5671/SE/TS,153.300141,-27.822535,Pimpama,Division 3
2023,August,93657.00000,5507/WB/LS,153.289896,-27.816083,Pimpama,Division 1
2023,August,44827.00000,5404/NW/RS,153.303985,-27.997235,Nerang,Division 5
2023,August,675245.00000,5670/EB/RS,153.296534,-27.820959,Pimpama,Division 3
2023,August,398204.00000,5670/WB/TS,153.296534,-27.820959,Pimpama,Division 3
2023,August,27625.00000,5657/EB/LS,153.301531,-27.833659,Pimpama,Division 1
2023,August,124707.00000,5670/NB/RS,153.296534,-27.820959,Pimpama,Division 3
2023,August,117851.00000,5657/NB/TQ,153.301531,-27.833659,Pimpama,Division 1
2023,August,213471.00000,5507/NB/RS,153.289896,-27.816083,Pimpama,Division 1
2023,August,264914.00000,5674/EB/TS,153.292703296,-27.823498307,Pimpama,Division 1
2023,August,106230.00000,5671/SE/RS,153.300141,-27.822535,Pimpama,Division 3
2023,August,659284.00000,5143/SB/LQ,153.432431262,-28.037425098,Mermaid Beach,Division 10
2023,August,250757.00000,5439/EB/TS,153.404125635,-28.067152668,Robina,Division 11
2023,August,553454.00000,5410/EB/RS_1,153.346569,-27.95166,Parkwood,Division 6
2023,August,112996.00000,5548/SW/RS,153.32057208,-27.92654298,Pacific Pines,Division 5
2023,August,9235.00000,5029/SB/RS,153.40313412,-28.03220496,Broadbeach Waters,Division 10
2023,August,174092.00000,5395/SW/TQ,153.37482084,-28.04109003,Merrimac,Division 8
2023,August,88683.00000,5395/WB/RS,153.37482084,-28.04109003,Merrimac,Division 8
2023,August,677168.00000,5115/NW/LS,153.41782284,-27.96874002,Southport,Division 6
2023,August,142933.00000,5010/WB/LQ,153.41783796,-27.97335603,Southport,Division 6
2023,August,389530.00000,5092/WB/TQ,153.426767664,-28.034949112,Broadbeach Waters,Division 10
2023,August,2674.00000,5435/NW/TS,153.40801284,-28.08717003,Varsity Lakes,Division 11
2023,August,550861.00000,5089/EB/LS,153.42564492,-28.10145402,Burleigh Heads,Division 12
2023,August,550861.00000,5089/EB/RS,153.42564492,-28.10145402,Burleigh Heads,Division 12
2023,August,149382.00000,5550/EB/RS,153.42634908,-28.09844901,Burleigh Waters,Division 12
2023,August,227086.00000,5353/EB/RS,153.42358284,-28.08606303,Varsity Lakes,Division 11
2023,August,149382.00000,5550/EB/LQ,153.42634908,-28.09844901,Burleigh Waters,Division 12
2023,August,13037.00000,5571/WB/TS,153.429618,-28.010549,Surfers Paradise,Division 7
2023,August,370177.00000,5331/NE/RS,153.40221684,-28.05118902,Clear Island Waters,Division 8
2023,August,1097774.00000,5392/EB/RS,153.41304888,-28.03624803,Mermaid Waters,Division 10
2023,August,739069.00000,5023/NB/LS,153.411902753,-28.01186066,Surfers Paradise,Division 7
2023,August,1170261.00000,5024/SB/RS,153.41114916,-28.02398103,Broadbeach Waters,Division 10
2023,August,909549.00000,5039/NB/TQ,153.41140404,-28.01425203,Surfers Paradise,Division 7
2023,August,84722.00000,5501/WB/LS,153.407844,-28.040427,Mermaid Waters,Division 10
2023,August,115277.00000,5597/WB/LS,153.27433,-27.96316,Maudsland,Division 5
2023,August,17543.00000,5681/SB/LS,153.33104808,-27.85309002,Coomera,Division 3
2023,August,1001240.00000,5650/NB/LQ,153.378453,-27.974069,Molendinar,Division 6
2023,August,4961936.00000,VDS405 NB Dep1,153.236515,-27.752318,Yatala,Division 1
2023,August,4961936.00000,5732Ndep,153.236821,-27.75281,Yatala,Division 1
2023,August,4961936.00000,5730Ndep,153.234316,-27.747875,Yatala,Division 1
2023,August,202667.00000,0000EB_12,153.373832,-28.091024,Mudgeeraba,Division 9
2023,August,1118527.00000,5070/SB/Dep,153.383623,-27.954,Arundel,Division 6
2023,August,553454.00000,5410/EB/TQ,153.346569,-27.95166,Parkwood,Division 6
2023,August,89469.00000,5005/SW/RS,153.406292,-27.971875,Southport,Division 6
2023,August,297101.00000,5451SE,153.296247,-27.867872,Upper Coomera,Division 1
2023,August,240511.00000,5660/NB/TS,153.299649,-27.852184,Upper Coomera,Division 1
2023,August,186154.00000,5687/NB/LS,153.307089,-27.822453,Pimpama,Division 1
2023,August,6725466.00000,5876Ndep,153.356123,-28.051343,Mudgeeraba,Division 9
2023,August,6725466.00000,5874Ndep,153.35545,-28.049408,Worongary,Division 9
2023,August,478477.00000,5511NB,153.429266,-28.015733,Surfers Paradise,Division 7
2023,August,1534182.00000,5187/SE/TS,153.499373213,-28.148461506,Tugun,Division 14
2023,August,475706.00000,5175/WB/RS,153.379967996,-27.932171296,Biggera Waters,Division 4
2023,August,2441.00000,5165/SW/TS1,153.494874,-28.143643,Tugun,Division 14
2023,August,1271650.00000,VDS821 Rapp2,153.382057,-28.084019,Robina,Division 11
2023,August,1271650.00000,VDS821 Rapp3,153.383314,-28.084604,Robina,Division 11
2023,August,1271650.00000,VDS821 Rapp1,153.380975,-28.082859,Robina,Division 11
2023,August,1271650.00000,VDS821 Rdep1,153.381033,-28.082892,Robina,Division 11
2023,August,4227394.00000,5615Eapp,153.376589,-27.964605,Southport,Division 6
2023,August,198053.00000,5505/SB/RS,153.404175,-27.922565,Runaway Bay,Division 4
2023,August,692793.00000,5378/NW/LS,153.317027,-27.909741,Oxenford,Division 2
2023,August,3074650.00000,5619Eapp,153.38908,-27.962895,Southport,Division 6
2023,August,3074650.00000,5619Edep,153.389135,-27.962854,Southport,Division 6
2023,August,31868.00000,5373/EB/LS,153.327789,-28.000562,Nerang,Division 5
2023,August,3155.00000,5011/EB/LS,153.401001,-27.974939,Southport,Division 6
2023,August,208377.00000,5504/EB/LS,153.328196568,-28.002694973,Nerang,Division 5
2023,August,376436.00000,5345/NE/TS,153.335951077,-27.990098498,Nerang,Division 5
2023,August,504.00000,5700/NE/RS,153.26751502,-27.804528187,Pimpama,Division 1
2023,August,924773.00000,5390/NB/LS,153.37642,-27.970641,Molendinar,Division 6
2023,August,858427.00000,5506/SE/LQ,153.305204,-27.857283,Upper Coomera,Division 1
2023,August,156128.00000,5661/NW/RS,153.31575,-27.852209,Coomera,Division 3
2023,August,253485.00000,5134/SB/RS,153.429289,-28.006762,Surfers Paradise,Division 7
2023,August,78030.00000,5086/SB/TS,153.431074,-28.002269,Surfers Paradise,Division 7
2023,August,955314.00000,5179/SB/LQ,153.408697609,-27.955034469,Labrador,Division 6
2023,August,30346.00000,5133/EB/TS,153.428117,-28.005607,Surfers Paradise,Division 7
2023,August,4227394.00000,5614Edep,153.373973,-27.964404,Parkwood,Division 6
2023,August,594184.00000,VDS852 SB App,153.406034,-28.102397,Burleigh Heads,Division 12
2023,August,594184.00000,VDS855 SB On L1 App,153.405541,-28.104343,Burleigh Heads,Division 12
2023,August,58318.00000,5556/SE/RS,153.413024,-27.968065,Southport,Division 6
2023,August,720697.00000,5070/NB/LS,153.383623,-27.954,Arundel,Division 6
2023,August,48763.00000,5575/WB/LS,153.429581,-27.995201,Surfers Paradise,Division 7
2023,August,179563.00000,5458/EB/RS,153.53047,-28.170311,Coolangatta,Division 14
2023,August,179892.00000,5653WB,153.252065,-27.786611,Ormeau,Division 1
2023,August,1356270.00000,5173/EB/LQ,153.361782477,-27.927151616,Coombabah,Division 4
2023,August,902246.00000,5157/SE/RS,153.466174,-28.109443,Palm Beach,Division 13
2023,August,110384.00000,0000SB_2,153.40432,-28.010162,Bundall,Division 10
2023,August,0.00000,5612WappOfRp,153.363036,-27.963271,Molendinar,Division 6
2023,August,852955.00000,5074NB,153.388704,-27.89421,Coombabah,Division 3
2023,August,24298.00000,5196/EB/RS,153.407987105,-27.953278946,Labrador,Division 6
2023,August,198053.00000,5505/SB/LS,153.404175,-27.922565,Runaway Bay,Division 4
2023,August,437044.00000,5374/EB/LS,153.353668,-28.01701,Carrara,Division 8
2023,August,12075.00000,5565/NE/LS,153.381916,-27.961197,Southport,Division 6
2023,August,118264.00000,5356/NE/TS,153.338977,-27.998872,Nerang,Division 5
2023,August,11430.00000,5547/NB/LS,153.35932,-27.945344,Parkwood,Division 6
2023,August,146466.00000,5524/NW/TS,153.363,-27.876504,Hope Island,Division 3
2023,August,387794.00000,5669/EB/TS,153.293973,-27.820552,Pimpama,Division 3
2023,August,135378.00000,5102/NB/RS,153.451927,-28.088545,Burleigh Heads,Division 12
2023,August,59870.00000,5324/EB/RS,153.395663,-28.009146,Benowa,Division 7
2023,August,249202.00000,5504WB,153.327821,-28.002763,Nerang,Division 5
2023,August,236904.00000,5391/EB/RS,153.406833,-27.99783,Southport,Division 7
2023,August,22829.00000,5062/NB/LQ,153.381740623,-27.990354514,Ashmore,Division 8
2023,August,359991.00000,5043/NW/LS,153.428901,-28.059397,Mermaid Waters,Division 12
2023,August,55442.00000,5442/EB/RS,153.388600951,-27.892276069,Coombabah,Division 3
2023,August,455192.00000,5376/NB/RS,153.31581612,-27.90615798,Oxenford,Division 2
2023,August,77234.00000,5311/SE/LS,153.388355,-28.029361,Carrara,Division 8
2023,August,89893.00000,5047/SE/RS,153.442548,-28.098694,Burleigh Heads,Division 12
2023,August,437904.00000,5545/NA/RS1,153.363363888,-28.072804586,Mudgeeraba,Division 9
2023,August,338402.00000,5172/EB/TQ,153.404076,-27.936607,Labrador,Division 4
2023,August,94540.00000,5309/NB/RS,153.441719,-28.106254,Burleigh Heads,Division 12
2023,August,94928.00000,5514/EB/RS,153.42516,-28.125997,Tallebudgera Valley,Division 13
2023,August,97055.00000,5110/NB/RS,153.400903649,-27.935643848,Labrador,Division 4
2023,August,142669.00000,5562EB,153.300487,-27.849938,Upper Coomera,Division 1
2023,August,101399.00000,5032/NE/LQ,153.244963,-27.725565,Stapylton,Division 1
2023,August,216180.00000,5605/NB/RS,153.317236,-27.824169,Pimpama,Division 1
2023,August,170352.00000,5561/NB/Lnk,153.305016,-27.868922,Upper Coomera,Division 1
2023,August,54610.00000,5048/SW/LS,153.462653,-28.111025,Palm Beach,Division 13
2023,August,582563.00000,5532/WB/RS,153.406124,-28.102235,Burleigh Heads,Division 11
2023,August,7348.00000,5511/EB/LS,153.429259094,-28.01576752,Surfers Paradise,Division 7
2023,August,236987.00000,5547/EB/RS,153.35932,-27.945344,Parkwood,Division 6
2023,August,2234.00000,5165/NE/TS1,153.494639,-28.143748,Tugun,Division 14
2023,August,88686.00000,5567/NW/TS,153.384419,-27.962961,Southport,Division 6
2023,August,174041.00000,5170NB,153.535566,-28.166925,Coolangatta,Division 14
2023,August,978.00000,5603/NB/LS,153.31549788,-27.85537404,Coomera,Division 3
2023,August,29371.00000,5669/SB/LS,153.293977813,-27.820540541,Pimpama,Division 3
2023,August,590666.00000,5687/EB/TS,153.307089,-27.822453,Pimpama,Division 1
2023,August,69833.00000,5037/NB/TS,153.404327,-28.010127,Bundall,Division 7
2023,August,397558.00000,5374/NW/LQ,153.353668,-28.01701,Carrara,Division 8
2023,August,320252.00000,5315/SE/LQ,153.360078,-28.000833,Carrara,Division 8
2023,August,252792.00000,5876NBOFFapp,153.355989,-28.051485,Mudgeeraba,Division 9
2023,August,252792.00000,5876NBOFFdep,153.355954,-28.051429,Mudgeeraba,Division 9
2023,August,540044.00000,5148/SB/LQ,153.437626,-28.060046,Mermaid Beach,Division 12
2023,August,5450705.00000,5870Napp,153.35203,-28.03439,Worongary,Division 9
2023,August,5450705.00000,5870Ndep,153.352022,-28.034328,Worongary,Division 9
2023,August,117640.00000,5585/NW/LS,153.405983,-28.1072,Reedy Creek,Division 13
2023,August,383811.00000,5402/SE/RS,153.366616961,-28.009007427,Carrara,Division 8
2023,August,169015.00000,5443/SW/TS,153.37695,-28.089266,Mudgeeraba,Division 9
2023,August,62747.00000,5042/WB/RS,153.415787,-28.045591,Mermaid Waters,Division 10
2023,August,298979.00000,5377/SB/LS,153.31652316,-27.90774099,Oxenford,Division 2
2023,August,206834.00000,5069/NB/RS,153.395172,-27.955685,Southport,Division 6
2023,August,162766.00000,0000NB_8,153.395178,-27.95565,Labrador,Division 6
2023,August,279444.00000,5531/SE/RS,153.40172,-28.101311,Reedy Creek,Division 13
2023,August,507943.00000,5152/NB/TQ,153.444818,-28.074612,Miami,Division 12
2023,August,537025.00000,5387/SE/RS,153.404399,-27.997438,Southport,Division 7
2023,August,189765.00000,5358/WB/TQ,153.386732235,-28.032685184,Clear Island Waters,Division 8
2023,August,495165.00000,5488/WB/Dep,153.365072,-27.878327,Hope Island,Division 3
2023,August,472.00000,5572/EB/LS,153.427892158,-27.988027579,Surfers Paradise,Division 7
2023,August,191310.00000,5405SB,153.415008,-27.970574,Southport,Division 6
2023,August,3135.00000,5493/NW/LS,153.354581,-28.062271,Mudgeeraba,Division 9
2023,August,130261.00000,5413/SW/TQ,153.349142,-28.086042,Mudgeeraba,Division 9
2023,August,409000.00000,5315/NW/RS,153.360078,-28.000833,Carrara,Division 8
2023,August,1334518.00000,5515/NB/RS,153.38776072,-27.88462844,Paradise Point,Division 3
2023,August,51204.00000,5327/NW/LS,153.475548,-28.137453,Currumbin,Division 14
2023,August,672536.00000,5101/SB/RS,153.450199,-28.087827,Burleigh Heads,Division 12
2023,August,287901.00000,5081/EB/RS,153.36962,-28.011156,Carrara,Division 8
2023,August,355225.00000,5488/EB/LS,153.365426,-27.878309,Hope Island,Division 3
2023,August,11572756.00000,RAD5739NB,153.251119,-27.770959,Ormeau,Division 1
2023,August,11572756.00000,5743Ndep,153.252921,-27.780798,Ormeau,Division 1
2023,August,11572756.00000,5740Napp,153.251603,-27.773657,Ormeau,Division 1
2023,August,11572756.00000,5740Ndep,153.251595,-27.773601,Ormeau,Division 1
2023,August,11572756.00000,5737Napp,153.246944,-27.762871,Ormeau,Division 1
2023,August,11572756.00000,5737Ndep,153.246908,-27.762829,Ormeau,Division 1
2023,August,265501.00000,5437/EB/T ,153.312918,-27.925795,Pacific Pines,Division 2
2023,August,55.00000,5350/SE/LS,153.429188,-28.084422,Burleigh Waters,Division 12
2023,August,307870.00000,5532/SB/TS,153.406123353,-28.10223498,Burleigh Heads,Division 11
2023,August,705535.00000,5485/EB/RS,153.319039,-27.885486,Helensvale,Division 2
2023,August,576415.00000,5140/SB/TQ2,153.430108,-28.029536,Broadbeach,Division 10
2023,August,3415.00000,5452/NE/RS,153.298408,-27.868987,Upper Coomera,Division 1
2023,August,103496.00000,5539/WB/LS,153.380245,-27.957677,Parkwood,Division 6
2023,August,176459.00000,5485/NB/LS,153.319039,-27.885486,Helensvale,Division 2
2023,August,225889.00000,5123/SB/RS,153.429084,-27.997022,Surfers Paradise,Division 7
2023,August,494645.00000,5082/SB/RS,153.37856,-27.959525,Parkwood,Division 6
2023,August,187786.00000,5169/WB/TS,153.527928,-28.167544,Coolangatta,Division 14
2023,August,89133.00000,5609/WB/LS,153.432241618,-28.034051085,Broadbeach,Division 10
2023,August,681648.00000,5685/NB/TQ,153.425957,-28.041575,Mermaid Waters,Division 10
2023,August,495738.00000,5319/NB/TQ,153.394633,-27.96379,Southport,Division 6
2023,August,236425.00000,5373/NB/TQ,153.327789,-28.000562,Nerang,Division 5
2023,August,3206.00000,5346/NE/LS,153.337628,-27.990055,Nerang,Division 5
2023,August,240737.00000,RAD5782SBOn,153.311795,-27.863499,Coomera,Division 3
2023,August,5842593.00000,RAD5782NB,153.311231,-27.863568,Upper Coomera,Division 1
2023,August,5842593.00000,RAD5783NB,153.312128,-27.865565,Upper Coomera,Division 1
2023,August,569412.00000,5477/NE/LQ,153.321107,-27.852178,Coomera,Division 3
2023,August,2795578.00000,5850Sapp,153.379121,-28.083564,Robina,Division 11
2023,August,2795578.00000,5850Sdep,153.379188,-28.08358,Robina,Division 11
2023,August,2795578.00000,VDS821 Sapp,153.381866,-28.084258,Robina,Division 11
2023,August,236642.00000,5078/SW/TQ,153.412434,-27.998124,Southport,Division 7
2023,August,493601.00000,5104/SB/LQ,153.454393,-28.096529,Burleigh Heads,Division 12
2023,August,517293.00000,5094/NW/RS,153.395142,-27.993331,Southport,Division 7
2023,August,780571.00000,5196/SB/RS,153.407987105,-27.953278946,Labrador,Division 6
2023,August,66630.00000,5488/NB/LS,153.365425552,-27.878302555,Hope Island,Division 3
2023,August,1391659.00000,5147/SB/UT,153.435912,-28.04875,Mermaid Beach,Division 10
2023,August,342828.00000,5469/NB/RS,153.387447,-27.92307,Biggera Waters,Division 4
2023,August,28194.00000,5509/SB/RS,153.285315,-27.900871,Upper Coomera,Division 2
2023,August,9512.00000,5414/SW/RS,153.310597,-28.040072,Gilston,Division 9
2023,August,273482.00000,5330/SB/TS,153.283416,-27.917118,Maudsland,Division 5
2023,August,156624.00000,5684/NW/RS,153.21362282,-27.761232707,Luscombe,Division 1
2023,August,1387861.00000,5001/EB/TQ,153.394993,-27.961812,Southport,Division 6
2023,August,90694.00000,5542/SE/TS_1,153.405842906,-27.926941366,Biggera Waters,Division 4
2023,August,7073511.00000,5728Sdep,153.231641,-27.74066,Stapylton,Division 1
2023,August,7073511.00000,5730Sdep,153.234746,-27.747873,Stapylton,Division 1
2023,August,7073511.00000,5732Sdep,153.237053,-27.752383,Stapylton,Division 1
2023,August,307870.00000,5532/SB/LS,153.406123353,-28.10223498,Burleigh Heads,Division 11
2023,August,0.00000,5306/NB/TS,153.422761,-28.101127,Burleigh Heads,Division 12
2023,August,895070.00000,5614EapOfRm2,153.374893,-27.964299,Parkwood,Division 6
2023,August,895070.00000,5614EdpOfRm2,153.374961,-27.964282,Parkwood,Division 6
2023,August,313733.00000,5129SB,153.428717,-28.002934,Surfers Paradise,Division 7
2023,August,95083.00000,5458NB,153.530477,-28.170276,Coolangatta,Division 14
2023,August,107183.00000,5609/EB/RS,153.432241618,-28.034051085,Broadbeach,Division 10
2023,August,39123.00000,5609/NB/TQ,153.432241618,-28.034051085,Broadbeach,Division 10
2023,August,170426.00000,5673/SB/TS,153.373363559,-27.937013101,Arundel,Division 4
2023,August,12637.00000,5692/WB/TS,153.306747,-27.824335,Pimpama,Division 3
2023,August,128365.00000,0000NB_5,153.404338,-28.010074,Bundall,Division 7
2023,August,334300.00000,5031/SW/TS,153.33642288,-27.98938197,Nerang,Division 5
2023,August,159726.00000,5043/EB/TS,153.428901,-28.059397,Mermaid Waters,Division 12
2023,August,623525.00000,5348/NW/LS,153.352883,-27.997631,Nerang,Division 8
2023,August,218654.00000,RAD5775SBOff,153.307758,-27.8521,Coomera,Division 3
2023,August,6849302.00000,RAD5778SB,153.308946,-27.856961,Coomera,Division 3
2023,August,6849302.00000,RAD5782SB,153.311669,-27.863558,Coomera,Division 3
2023,August,80159.00000,5427/SB/LS,153.404555,-28.009018,Bundall,Division 7
2023,August,71122.00000,5190/EB/RS,153.427465,-27.996761,Surfers Paradise,Division 7
2023,August,92689.00000,5035/SE/TQ,153.480258,-28.145668,Currumbin,Division 14
2023,August,536028.00000,5163/NB/RS,153.486777,-28.136123,Currumbin,Division 14
2023,August,115414.00000,5068/WB/RS,153.400855,-27.956339,Southport,Division 6
2023,August,44878.00000,5488/SB/TS,153.365426,-27.878309,Hope Island,Division 3
2023,August,524702.00000,5172/WB/Dep,153.40382,-27.93645,Labrador,Division 4
2023,August,455294.00000,5313/EB/LS,153.38204389,-28.014981168,Carrara,Division 8
2023,August,112280.00000,5451/EB/RS,153.296195,-27.867845,Upper Coomera,Division 1
2023,August,22617.00000,5454/NW/TS,153.307274,-27.869774,Upper Coomera,Division 1
2023,August,77234.00000,5311/SE/RS,153.388355,-28.029361,Carrara,Division 8
2023,August,580082.00000,5338/WB/TS,153.419204,-28.100675,Burleigh Heads,Division 12
2023,August,2176.00000,5170/EB/TS,153.535567,-28.166963,Coolangatta,Division 14
2023,August,673573.00000,5591/SB/TS,153.309804,-27.855776,Coomera,Division 3
2023,August,12168.00000,5156/NE/LS,153.464477,-28.106147,Palm Beach,Division 13
2023,August,351153.00000,5002/EB/Dep,153.400704,-27.962636,Southport,Division 6
2023,August,442140.00000,5320SEB,153.382951,-28.000408,Benowa,Division 7
2023,August,6804559.00000,VDS808Napp_1,153.372607,-28.081561,Mudgeeraba,Division 9
2023,August,6804559.00000,VDS808Napp_2,153.370707,-28.080695,Mudgeeraba,Division 9
2023,August,667304.00000,5442/SB/Dep,153.388606,-27.892727,Coombabah,Division 3
2023,August,472155.00000,5071/NB/TQ,153.385978519,-27.946091361,Arundel,Division 4
2023,August,5024.00000,5166/SW/TS,153.510315,-28.159657,Bilinga,Division 14
2023,August,475706.00000,5175/WB/TQ,153.379967996,-27.932171296,Biggera Waters,Division 4
2023,August,95481.00000,5150/EB/RS,153.440661934,-28.067366193,Miami,Division 12
2023,August,10985615.00000,5749Sdep,153.261202,-27.797267,Ormeau,Division 1
2023,August,18727.00000,5528/SB/TS,153.404091262,-28.098090805,Varsity Lakes,Division 11
2023,August,542580.00000,5547/WB/TS,153.359323698,-27.945363317,Parkwood,Division 6
2023,August,25935.00000,5178/EB/RS,153.408086818,-27.941661612,Labrador,Division 4
2023,August,397558.00000,5374/NW/TQ,153.353668,-28.01701,Carrara,Division 8
2023,August,132629.00000,5054/SE/TS,153.477058,-28.136759,Currumbin,Division 14
2023,August,184159.00000,5083/NB/RS,153.399715,-27.942961,Labrador,Division 4
2023,August,5036.00000,5521/NB/TS,153.392165168,-27.968759082,Southport,Division 6
2023,August,545858.00000,5164/SE/TS,153.492261,-28.142073,Tugun,Division 14
2023,August,42501.00000,5190/WB/RS,153.427466624,-27.996753344,Surfers Paradise,Division 7
2023,August,673573.00000,5591/SB/TS_1,153.31085,-27.857064,Coomera,Division 3
2023,August,10985615.00000,RAD5752SB,153.266322,-27.806691,Pimpama,Division 1
2023,August,10985615.00000,RAD5744SB,153.25562,-27.784989,Ormeau,Division 1
2023,August,10985615.00000,5745Sapp,153.25769,-27.787973,Ormeau,Division 1
2023,August,10985615.00000,5747Sapp,153.259119,-27.790561,Ormeau,Division 1
2023,August,777220.00000,5139/NB/TQ,153.429087,-28.025048,Broadbeach,Division 10
2023,August,197479.00000,5398/EB/TQ,153.373746427,-28.091075317,Mudgeeraba,Division 9
2023,August,10985615.00000,5750Sapp,153.262424,-27.800465,Pimpama,Division 1
2023,August,10985615.00000,5751Sapp,153.264026,-27.803556,Pimpama,Division 1
2023,August,10985615.00000,5751Sdep,153.264055,-27.803604,Pimpama,Division 1
2023,August,50427.00000,5132/WB/LS,153.429077,-28.005772,Surfers Paradise,Division 7
2023,August,283072.00000,0000WB_6,153.395131,-27.955679,Southport,Division 6
2023,August,225889.00000,5123/SB/TS,153.429084,-27.997022,Surfers Paradise,Division 7
2023,August,393504.00000,5575SB,153.429574,-27.995255,Surfers Paradise,Division 7
2023,August,151475.00000,5131/SB/TS,153.42883,-27.997662,Surfers Paradise,Division 7
2023,August,287068.00000,5009/EB/LS,153.415732,-27.973251,Southport,Division 6
2023,August,169834.00000,5168/SW/TS,153.521612,-28.167345,Coolangatta,Division 14
2023,August,51620.00000,5695/SB/LS,153.427152,-28.085379,Burleigh Waters,Division 12
2023,August,543932.00000,5387/WB/LS,153.404399,-27.997438,Southport,Division 7
2023,August,777803.00000,5095/EB/TQ,153.366469,-28.046557,Merrimac,Division 8
2023,August,249447.00000,5357/WB/TS1,153.340396,-27.99356,Nerang,Division 8
2023,August,190934.00000,5391/WB/LS,153.406833,-27.99783,Southport,Division 7
2023,August,397217.00000,5190SB,153.427451,-27.99685,Surfers Paradise,Division 7
2023,August,192543.00000,5085/NB/LS1,153.469531,-28.154042,Currumbin Waters,Division 14
2023,August,92574.00000,5046/WB/LS,153.443231,-28.096596,Burleigh Heads,Division 12
2023,August,7668.00000,5154/SB/TQ,153.446748278,-28.079694761,Burleigh Heads,Division 12
2023,August,489913.00000,5108/EB/TQ,153.390354,-27.934418,Biggera Waters,Division 4
2023,August,14137107.00000,5878Sapp,153.359646,-28.06067,Merrimac,Division 8
2023,August,14137107.00000,5878Sdep,153.359673,-28.060748,Merrimac,Division 8
2023,August,498101.00000,5101/WB/LS,153.450199,-28.087827,Burleigh Heads,Division 12
2023,August,887239.00000,5109/WB/TQ,153.396304111,-27.935610413,Biggera Waters,Division 4
2023,August,86458.00000,5405/SB/LS,153.414999091,-27.970538547,Southport,Division 6
2023,August,337027.00000,5561/SB/TQ,153.304947,-27.869128,Upper Coomera,Division 1
2023,August,491980.00000,RAD5775NBOn,153.307636,-27.853281,Upper Coomera,Division 1
2023,August,491980.00000,RAD5778NBOn,153.308044,-27.857383,Upper Coomera,Division 1
2023,August,249465.00000,5191/SB/TS,153.429518,-28.011346,Surfers Paradise,Division 7
2023,August,10985615.00000,5747Sdep,153.259142,-27.79061,Ormeau,Division 1
2023,August,4139262.00000,5326/NB/TQ,153.376302,-27.965443,Molendinar,Division 6
2023,August,44494.00000,5458/SB/RS,153.53047,-28.170311,Coolangatta,Division 14
2023,August,5382143.00000,5827Sapp,153.345047,-27.9584,Arundel,Division 6
2023,August,5382143.00000,5827Sdep,153.345056,-27.958454,Arundel,Division 6
2023,August,29930.00000,5002/NB/LS,153.400704,-27.962636,Southport,Division 6
2023,August,387832.00000,5370/NB/RS,153.390434,-27.932112,Biggera Waters,Division 4
2023,August,884999.00000,5117/SE/TQ,153.422233,-27.979889,Main Beach,Division 7
2023,August,7287.00000,5171/WB/RS,153.410093276,-27.957789599,Southport,Division 6
2023,August,423397.00000,5376/NB/LS,153.31581612,-27.90615798,Oxenford,Division 2
2023,August,21833.00000,5106/WB/LS,153.437119,-28.05365,Mermaid Beach,Division 12
2023,August,135378.00000,5102/NB/TS,153.451927,-28.088545,Burleigh Heads,Division 12
2023,August,13839.00000,5313/NE/TS,153.38204389,-28.014981168,Carrara,Division 8
2023,August,109278.00000,5445NEB_1,153.33784,-27.925013,Helensvale,Division 2
2023,August,109278.00000,5445NEB,153.337733,-27.925296,Helensvale,Division 2
2023,August,172538.00000,0000SEB_4,153.261642,-27.800582,Kingsholme,Division 1
2023,August,107152.00000,5464/SE/RS,153.413516,-27.96653,Southport,Division 6
2023,August,106196.00000,5562/EB/RS,153.300447,-27.84993,Upper Coomera,Division 1
2023,August,302511.00000,5659NWB,153.297348,-27.82759,Pimpama,Division 1
2023,August,179563.00000,5458/EB/LS,153.53047,-28.170311,Coolangatta,Division 14
2023,August,438510.00000,5454/EB/RS,153.307274,-27.869774,Upper Coomera,Division 1
2023,August,546164.00000,5681/WB/RS,153.331048,-27.85309,Coomera,Division 3
2023,August,1755.00000,5513/SE/LS_1,153.222616475,-27.741836749,Yatala,Division 1
2023,August,1755.00000,5513/SE/LS,153.222622,-27.741823,Yatala,Division 1
2023,August,1053738.00000,5367/WB/TQ,153.316724,-27.885401,Helensvale,Division 2
2023,August,1256106.00000,5122NB,153.428046,-27.993041,Surfers Paradise,Division 7
2023,August,85159.00000,5321/NE/TS,153.370525,-27.946584,Arundel,Division 4
2023,August,640996.00000,5685NB,153.425868,-28.04127,Mermaid Waters,Division 10
2023,August,276938.00000,5621/SB/LS,153.427421078,-27.974118967,Main Beach,Division 7
2023,August,14647.00000,5158/SW/TS,153.467878,-28.112766,Palm Beach,Division 13
2023,August,233289.00000,5168/SE/RS,153.521612,-28.167345,Coolangatta,Division 14
2023,August,191067.00000,5514/SB/Dep,153.424101,-28.133724,Tallebudgera,Division 14
2023,August,2500382.00000,5610Wapp,153.354223,-27.961792,Molendinar,Division 6
2023,August,3230362.00000,5861Sapp,153.344549,-28.009544,Carrara,Division 8
